ticket_id,type,organization,comment,photo,photo_after,coords,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
EXT-02845,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงพยาบาลทองแสนขัน | รายละเอียด: โรงพยาบาล,,,"17.468234577414695,100.33789519462088",โรงพยาบาลทองแสนขัน,บ่อทอง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02846,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,วัดแสนขัน | รายละเอียด: วัด,,,"17.463157411078956,100.34918494997774",วัดแสนขัน,บ่อทอง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02847,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านท่าช้าง | รายละเอียด: โรงเรียน,,,"17.462534210289594,100.30356276885843",โรงเรียนบ้านท่าช้าง,บ่อทอง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02848,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านแสนขัน | รายละเอียด: โรงเรียน,,,"17.461388432343735,100.35067905133909",โรงเรียนบ้านแสนขัน,บ่อทอง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02849,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,วัดท่าช้าง | รายละเอียด: วัด,,,"17.46068130764823,100.30446646748818",วัดท่าช้าง,บ่อทอง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02850,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,วัดเนินชัย | รายละเอียด: วัด,,,"17.455580910954858,100.30877080543522",วัดเนินชัย,บ่อทอง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02851,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,วัดวังเบน | รายละเอียด: วัด,,,"17.44620936215537,100.43419492661738",วัดวังเบน,บ่อทอง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02852,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านวังเบน | รายละเอียด: โรงเรียน,,,"17.444000968665478,100.43466839878388",โรงเรียนบ้านวังเบน,บ่อทอง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02853,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,สถานีอนามัยบ้านแพะ | รายละเอียด: สถานีอนามัย,,,"17.420909267509476,100.33252834344646",สถานีอนามัยบ้านแพะ,บ่อทอง,ทองแสนขัน,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
EXT-02854,พื้นที่เสี่ยงภัยดินถล่ม,กรมทรัพยากรธรณี,โรงเรียนบ้านหาดงิ้ว | รายละเอียด: โรงเรียน,,,"17.670712622686004,100.33199187939039",โรงเรียนบ้านหาดงิ้ว,หาดงิ้ว,เมืองอุตรดิตถ์,อุตรดิตถ์,2025-11-19T16:21:56.460658,,0,0,2025-11-19T16:21:56.460658
