ticket_id,type,organization,comment,photo,photo_after,coords,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
EXT-01186,{น้ำท่วม},Bangkok Flood Report,ถนนวิภาวดี หน้าร้านก๋วยเตี๋ยวเรือนายใช้ | รายละเอียด: ,,,"13.93322659,100.6087189",ถนนวิภาวดี หน้าร้านก๋วยเตี๋ยวเรือนายใช้,,ดอนเมือง,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01187,{น้ำท่วม},Bangkok Flood Report,ถนนพญาไท หน้ากรมปศุสัตว์ | รายละเอียด: ,,,"13.75570011,100.5332184",ถนนพญาไท หน้ากรมปศุสัตว์,,ราชเทวี,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01188,{น้ำท่วม},Bangkok Flood Report,ถนนศรีอยุธยา หน้าวังสวนผักกาด | รายละเอียด: ,,,"13.75732517,100.5364838",ถนนศรีอยุธยา หน้าวังสวนผักกาด,,ราชเทวี,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01189,{น้ำท่วม},Bangkok Flood Report,ถนนศรีอยุธยา หน้าโรงเรียนสันติราษฎร์ - สน.พญาไท | รายละเอียด: ,,,"13.75873756,100.5322723",ถนนศรีอยุธยา หน้าโรงเรียนสันติราษฎร์ - สน.พญาไท,,ราชเทวี,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01190,{น้ำท่วม},Bangkok Flood Report,ถนนเพชรบุรี แยกมิตรสัมพันธ์ - แยกอโศก | รายละเอียด: ,,,"13.74996471,100.5544586",ถนนเพชรบุรี แยกมิตรสัมพันธ์ - แยกอโศก,,ราชเทวี,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01191,{น้ำท่วม},Bangkok Flood Report,ถนนเพชรบุรี แยกบรรทัดทอง | รายละเอียด: ,,,"13.75490093,100.5268631",ถนนเพชรบุรี แยกบรรทัดทอง,,ราชเทวี,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,อยู่ระหว่างดำเนินการแก้ไข,0,0,2025-11-23T22:42:47.328010
EXT-01192,{น้ำท่วม},Bangkok Flood Report,ถนนพระรามที่ 6 หน้ากรมทางหลวง | รายละเอียด: ,,,"13.7612896,100.5254059",ถนนพระรามที่ 6 หน้ากรมทางหลวง,,ราชเทวี,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01193,{น้ำท่วม},Bangkok Flood Report,ถนนพระรามที่ 6 หน้าตลาดประแจจีน | รายละเอียด: ,,,"13.75729275,100.5238113",ถนนพระรามที่ 6 หน้าตลาดประแจจีน,,ราชเทวี,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01194,{น้ำท่วม},Bangkok Flood Report,ถนนสุคนธสวัสดิ์ จากซอยสุคนธสวัสดิ์ 13 ถึงถนนประเสริฐมนูกิจ | รายละเอียด: ,,,"13.82755566,100.6228485",ถนนสุคนธสวัสดิ์ จากซอยสุคนธสวัสดิ์ 13 ถึงถนนประเสริฐมนูกิจ,,ลาดพร้าว,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01195,{น้ำท่วม},Bangkok Flood Report,ถนนสุคนธสวัสดิ์ จากซอยสุคนธสวัสดิ์ 19 ถึงคลองขี้เสือใหญ่ | รายละเอียด: ,,,"13.83483982,100.6267014",ถนนสุคนธสวัสดิ์ จากซอยสุคนธสวัสดิ์ 19 ถึงคลองขี้เสือใหญ่,,ลาดพร้าว,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01196,{น้ำท่วม},Bangkok Flood Report,ถนนนาคนิวาส จากซอยนาคนิวาส 36 ถึงซอยนาคนิวาส 42 | รายละเอียด: ,,,"13.8137064,100.6106796",ถนนนาคนิวาส จากซอยนาคนิวาส 36 ถึงซอยนาคนิวาส 42,,ลาดพร้าว,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01197,{น้ำท่วม},Bangkok Flood Report,ถนนโชคชัย 4 จากโชคชัย 4 ซอย 20 ถึงโชคชัย 4 ซอย 56 | รายละเอียด: ,,,"13.81024456,100.5962448",ถนนโชคชัย 4 จากโชคชัย 4 ซอย 20 ถึงโชคชัย 4 ซอย 56,,ลาดพร้าว,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01198,{น้ำท่วม},Bangkok Flood Report,ถนนเสนานิคม 1 (หมู่บ้านเสนานิเวศน์โครงการ 1) | รายละเอียด: ,,,"13.82996178,100.6083527",ถนนเสนานิคม 1 (หมู่บ้านเสนานิเวศน์โครงการ 1),,ลาดพร้าว,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01199,{น้ำท่วม},Bangkok Flood Report,ถนนลาดพร้าววังหิน จากซอยลาดพร้าววังหิน 77 ถึงซอยลาดพร้าววังหิน 91 | รายละเอียด: ,,,"13.82559395,100.5916977",ถนนลาดพร้าววังหิน จากซอยลาดพร้าววังหิน 77 ถึงซอยลาดพร้าววังหิน 91,,ลาดพร้าว,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01200,{น้ำท่วม},Bangkok Flood Report,ซอยสุขุมวิท 39 จากถนนสุขุมวิทถึงซอยพร้อมจิต | รายละเอียด: ,,,"13.73331928,100.5712204",ซอยสุขุมวิท 39 จากถนนสุขุมวิทถึงซอยพร้อมจิต,,วัฒนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01201,{น้ำท่วม},Bangkok Flood Report,ภายถนนสุขุมวิท 71 (ช่วงซอยปรีดีพนมยงค์ 14 - 20) | รายละเอียด: ,,,"13.72999096,100.5964127",ภายถนนสุขุมวิท 71 (ช่วงซอยปรีดีพนมยงค์ 14 - 20),,วัฒนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01202,{น้ำท่วม},Bangkok Flood Report,ถนนสุขุมวิท จากแยกอโศก ถึงสุขุมวิท 71 | รายละเอียด: ,,,"13.72581482,100.5764008",ถนนสุขุมวิท จากแยกอโศก ถึงสุขุมวิท 71,,วัฒนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01203,{น้ำท่วม},Bangkok Flood Report,ถนนอโศกมนตรี หน้าตึกชิโนไทย | รายละเอียด: ,,,"13.73995495,100.5618591",ถนนอโศกมนตรี หน้าตึกชิโนไทย,,วัฒนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01204,{น้ำท่วม},Bangkok Flood Report,ถนนอโศกมนตรี บริเวณหน้าตึกแกรมมี่ | รายละเอียด: ,,,"13.74355698,100.5621872",ถนนอโศกมนตรี บริเวณหน้าตึกแกรมมี่,,วัฒนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01205,{น้ำท่วม},Bangkok Flood Report,สุขุมวิท 63 (เอกมัย) | รายละเอียด: ,,,"13.73212528,100.5864868",สุขุมวิท 63 (เอกมัย),,วัฒนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01206,{น้ำท่วม},Bangkok Flood Report,สุขุมวิท 39 จากซอยพร้อมพันธ์ถึงแยกพร้อมศรี | รายละเอียด: ,,,"13.73520088,100.5716858",สุขุมวิท 39 จากซอยพร้อมพันธ์ถึงแยกพร้อมศรี,,วัฒนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01207,{น้ำท่วม},Bangkok Flood Report,สุขุมวิท 31 ช่วงหน้าโรงเรียนสวัสดี | รายละเอียด: ,,,"13.74006176,100.5662613",สุขุมวิท 31 ช่วงหน้าโรงเรียนสวัสดี,,วัฒนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01208,{น้ำท่วม},Bangkok Flood Report,ถนนเพชรเกษม จากหน้าตลาดบางแค ถึงถนนบางแค | รายละเอียด: ,,,"13.71208382,100.4212875",ถนนเพชรเกษม จากหน้าตลาดบางแค ถึงถนนบางแค,,บางแค,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01209,{น้ำท่วม},Bangkok Flood Report,ถนนเพชรเกษม จากห้างเดอะมอลล์บางแค ถึงถนนกาญจนาภิเษก | รายละเอียด: ,,,"13.71092033,100.4089661",ถนนเพชรเกษม จากห้างเดอะมอลล์บางแค ถึงถนนกาญจนาภิเษก,,บางแค,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01210,{น้ำท่วม},Bangkok Flood Report,ถนนเพชรเกษม จากถนนพุทธมณฑลสาย 2 ถึงซอยเพชรเกษม 63/2 | รายละเอียด: ,,,"13.70925045,100.3905029",ถนนเพชรเกษม จากถนนพุทธมณฑลสาย 2 ถึงซอยเพชรเกษม 63/2,,บางแค,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01211,{น้ำท่วม},Bangkok Flood Report,ถนนหมู่บ้านเศรษฐกิจ จากคลองบางจาก ถึงวงเวียนที่ 3 | รายละเอียด: ,,,"13.71855736,100.3778458",ถนนหมู่บ้านเศรษฐกิจ จากคลองบางจาก ถึงวงเวียนที่ 3,,บางแค,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01212,{น้ำท่วม},Bangkok Flood Report,ถนนแจ้งวัฒนะช่วงหน้า มทบ.11 | รายละเอียด: ,,,"13.8945837,100.5561142",ถนนแจ้งวัฒนะช่วงหน้า มทบ.11,,หลักสี่,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01213,{น้ำท่วม},Bangkok Flood Report,ถนนแจ้งวัฒนะช่วงหน้าโลตัสสาขาแจ้งวัฒนะ | รายละเอียด: ,,,"13.89487267,100.5560303",ถนนแจ้งวัฒนะช่วงหน้าโลตัสสาขาแจ้งวัฒนะ,,หลักสี่,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01214,{น้ำท่วม},Bangkok Flood Report,ถนนแจ้งวัฒนะช่วงหน้าซอยแจ้งวัฒนะ 10 (ซอยเข้าเขตหลักสี่) | รายละเอียด: ,,,"13.88636494,100.5781021",ถนนแจ้งวัฒนะช่วงหน้าซอยแจ้งวัฒนะ 10 (ซอยเข้าเขตหลักสี่),,หลักสี่,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01215,{น้ำท่วม},Bangkok Flood Report,ถนนแจ้งวัฒนะช่วงหน้าศาลปกครอง | รายละเอียด: ,,,"13.89020157,100.5684891",ถนนแจ้งวัฒนะช่วงหน้าศาลปกครอง,,หลักสี่,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01216,{น้ำท่วม},Bangkok Flood Report,ถนนแจ้งวัฒนะช่วงหน้ากรมการกงศุล | รายละเอียด: ,,,"13.89071274,100.5671997",ถนนแจ้งวัฒนะช่วงหน้ากรมการกงศุล,,หลักสี่,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01217,{น้ำท่วม},Bangkok Flood Report,ถนนสุขาภิบาล 5 หน้าตลาดออเงิน | รายละเอียด: ,,,"13.89626598,100.6607666",ถนนสุขาภิบาล 5 หน้าตลาดออเงิน,,สายไหม,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01218,{น้ำท่วม},Bangkok Flood Report,ถนนลาดพร้าว ช่วงคลองเจ้าคุณสิงห์ - ซอยลาดพร้าว 122 | รายละเอียด: ,,,"13.78369904,100.6134262",ถนนลาดพร้าว ช่วงคลองเจ้าคุณสิงห์ - ซอยลาดพร้าว 122,,วังทองหลาง,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01219,{น้ำท่วม},Bangkok Flood Report,ถนนลาดพร้าว จากแยกประดิษฐ์มนูธรรม ถึงคลองจั่น (หน้าบิ๊กซี) | รายละเอียด: ,,,"13.78050804,100.6194687",ถนนลาดพร้าว จากแยกประดิษฐ์มนูธรรม ถึงคลองจั่น (หน้าบิ๊กซี),,วังทองหลาง,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01220,{น้ำท่วม},Bangkok Flood Report,ซอยลาดพร้าว 64 แยก 4 | รายละเอียด: ,,,"13.78905296,100.5972977",ซอยลาดพร้าว 64 แยก 4,,วังทองหลาง,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01221,{น้ำท่วม},Bangkok Flood Report,ซอยลาดพร้าว 80 จากช่วงซอยลาดพร้าว 80 แยก 22 - 26 | รายละเอียด: ,,,"13.78080177,100.6045685",ซอยลาดพร้าว 80 จากช่วงซอยลาดพร้าว 80 แยก 22 - 26,,วังทองหลาง,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01222,{น้ำท่วม},Bangkok Flood Report,ถนนประดิษฐ์มนูธรรม ช่วงหน้าศูนย์แพทย์พัฒนา | รายละเอียด: ,,,"13.76319885,100.5987549",ถนนประดิษฐ์มนูธรรม ช่วงหน้าศูนย์แพทย์พัฒนา,,วังทองหลาง,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01223,{น้ำท่วม},Bangkok Flood Report,ถนนสุขุมวิท บริเวณแยกบางนา | รายละเอียด: ,,,"13.67322159,100.6067352",ถนนสุขุมวิท บริเวณแยกบางนา,,บางนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01224,{น้ำท่วม},Bangkok Flood Report,สี่แยกบางนา-หน้าไบเทค | รายละเอียด: ,,,"13.67083073,100.6058197",สี่แยกบางนา-หน้าไบเทค,,บางนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01225,{น้ำท่วม},Bangkok Flood Report,ถนนสุขุมวิท ช่วงทางลงทางด่วนฝั่งสุขุมวิท 70 | รายละเอียด: ,,,"13.67580032,100.6077423",ถนนสุขุมวิท ช่วงทางลงทางด่วนฝั่งสุขุมวิท 70,,บางนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01226,{น้ำท่วม},Bangkok Flood Report,ถนนสุขุมวิทหน้าธนาคารกรุงเทพ (สาขาสี่แยกบางนา) | รายละเอียด: ,,,"13.67374611,100.6074448",ถนนสุขุมวิทหน้าธนาคารกรุงเทพ (สาขาสี่แยกบางนา),,บางนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01227,{น้ำท่วม},Bangkok Flood Report,ถนนอุดมสุข จากถนนสุขุมวิท ถึงซอยอุดมสุข 8 | รายละเอียด: ,,,"13.67873287,100.6109695",ถนนอุดมสุข จากถนนสุขุมวิท ถึงซอยอุดมสุข 8,,บางนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01228,{น้ำท่วม},Bangkok Flood Report,ถนนศรีนครินทร์ บริเวณหน้าวัดศรีเอี่ยม | รายละเอียด: ,,,"13.66889,100.644516",ถนนศรีนครินทร์ บริเวณหน้าวัดศรีเอี่ยม,,บางนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01229,{น้ำท่วม},Bangkok Flood Report,ถนนทางรถไฟสายเก่า (หน้าโรงพยาบาลทหารเรือกรุงเทพ) | รายละเอียด: ,,,"13.66918373,100.5915146",ถนนทางรถไฟสายเก่า (หน้าโรงพยาบาลทหารเรือกรุงเทพ),,บางนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01230,{น้ำท่วม},Bangkok Flood Report,ถนนแบริ่ง จากถนนสุขุมวิทถึงสุดเขตกรุงเทพมหานคร | รายละเอียด: ,,,"13.65856457,100.6014023",ถนนแบริ่ง จากถนนสุขุมวิทถึงสุดเขตกรุงเทพมหานคร,,บางนา,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01231,{น้ำท่วม},Bangkok Flood Report,ถนนประชาอุทิศ จากตลองรางตรง ถึงคลองรางจาก | รายละเอียด: ,,,"13.6282692,100.5047073",ถนนประชาอุทิศ จากตลองรางตรง ถึงคลองรางจาก,,ทุ่งครุ,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01232,{น้ำท่วม},Bangkok Flood Report,ถนนเอกชัย หน้าห้างบิ๊กซีสาขาบางบอน (ช่วงซอยเอกชัย 58 - 60) | รายละเอียด: ,,,"13.67935085,100.4354477",ถนนเอกชัย หน้าห้างบิ๊กซีสาขาบางบอน (ช่วงซอยเอกชัย 58 - 60),,บางบอน,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จบางส่วน,0,0,2025-11-23T22:42:47.328010
EXT-01233,{น้ำท่วม},Bangkok Flood Report,ถนนบางบอน 1 จากช่วงหน้าตลาดบางบอน ขาเข้า ถึงทางเข้าตลาดบางบอน | รายละเอียด: ,,,"13.67497635,100.4269333",ถนนบางบอน 1 จากช่วงหน้าตลาดบางบอน ขาเข้า ถึงทางเข้าตลาดบางบอน,,บางบอน,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01234,{น้ำท่วม},Bangkok Flood Report,ถนนเอกชัย จากช่วงหน้าปั้มน้ำมันเอสโซ่ (ซอยเอกชัย 62) | รายละเอียด: ,,,"13.67750263,100.4320602",ถนนเอกชัย จากช่วงหน้าปั้มน้ำมันเอสโซ่ (ซอยเอกชัย 62),,บางบอน,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,อยู่ระหว่างดำเนินการแก้ไข,0,0,2025-11-23T22:42:47.328010
EXT-01235,{น้ำท่วม},Bangkok Flood Report,ซอยประชาราษฎร์ สาย 1 ซอย 1 ถึงซอย 11 | รายละเอียด: น้ำรั่วจากเขื่อน คสล. ริมแม่น้ำเจ้าพระยาแนวทางแก้ไข - ปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยาซอยประชาราษฏ์สาย 1 ซอย 1 ถึงซอย 11,,,"13.80435371,100.5188217",ซอยประชาราษฎร์ สาย 1 ซอย 1 ถึงซอย 11,,บางซื่อ,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01236,{น้ำท่วม},Bangkok Flood Report,ซอยประชาราษฎร์ สาย 1 ซอย 19 | รายละเอียด: น้ำรั่วจากเขื่อน คสล. ริมแม่น้ำเจ้าพระยาแนวทางแก้ไข,,,"13.80869484,100.518692",ซอยประชาราษฎร์ สาย 1 ซอย 19,,บางซื่อ,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01237,{น้ำท่วม},Bangkok Flood Report,เขื่อนริมแม่น้ำเจ้าพระยาชำรุดบริเวณฯซอยสามเสน 21 | รายละเอียด: เขื่อนริมแม่น้ำชำรุด,,,"13.79007626,100.5109634",เขื่อนริมแม่น้ำเจ้าพระยาชำรุดบริเวณฯซอยสามเสน 21,,ดุสิต,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01238,{น้ำท่วม},Bangkok Flood Report,เขื่อนริมแม่น้ำเจ้าพระยาชำรุดท้ายซอยดาวข่าง | รายละเอียด: เขื่อนริมแม่น้ำเจ้าพระยาชำรุดโครงการ : งานปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยาบริเวณท้ายซอยดาวข่าง,,,"13.78451633,100.5059204",เขื่อนริมแม่น้ำเจ้าพระยาชำรุดท้ายซอยดาวข่าง,,ดุสิต,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01239,{น้ำท่วม},Bangkok Flood Report,เขื่อนริมแม่น้ำเจ้าพระยาชำรุด ท้ายซอย สามเสน 13 | รายละเอียด: เขื่อนริมแม่น้ำเจ้าพระยาชำรุด ท้ายซอย สามเสน 13 งานปรับปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยาบริเวณท้ายซอยสามเสน 13,,,"13.77682781,100.5025787",เขื่อนริมแม่น้ำเจ้าพระยาชำรุด ท้ายซอย สามเสน 13,,ดุสิต,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01240,{น้ำท่วม},Bangkok Flood Report,แนวเขื่อนหลังวัดสร้อยทอง | รายละเอียด: น้ำรั่วจากเขื่อน คสล. ริมแม่น้ำเจ้าพระยาแนวทางแก้ไข,,,"13.81260109,100.5174255",แนวเขื่อนหลังวัดสร้อยทอง,,บางซื่อ,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01241,{น้ำท่วม},Bangkok Flood Report,เขื่อนริมแม่น้ำเจ้าพระยาชำรุดบริเวณชุมชนท่าวัง | รายละเอียด: เขื่อนริมแม่น้ำเจ้าพระยาชำรุดบริเวณชุมชนท่าวัง,,,"13.75373173,100.488533",เขื่อนริมแม่น้ำเจ้าพระยาชำรุดบริเวณชุมชนท่าวัง,,พระนคร,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,มีมาตรการเร่งด่วน,0,0,2025-11-23T22:42:47.328010
EXT-01242,{น้ำท่วม},Bangkok Flood Report,เขื่อนริมแม่น้ำเจ้าพระยาชำรุดจากโรงเรียนราชินีถึงวังจักรพงษ์ (โรงเรียนราชินี) | รายละเอียด: เขื่อนริมแม่น้ำเจ้าพระยาชำรุดจากโรงเรียนราชินีถึงวังจักรพงษ์ (โรงเรียนราชินี),,,"13.74327183,100.4924469",เขื่อนริมแม่น้ำเจ้าพระยาชำรุดจากโรงเรียนราชินีถึงวังจักรพงษ์ (โรงเรียนราชินี),,พระนคร,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01243,{น้ำท่วม},Bangkok Flood Report,เขื่อนริมแม่น้ำเจ้าพระยาชำรุดบริเวณชุมชนท่าเตียน | รายละเอียด: เขื่อนริมแม่น้ำเจ้าพระยาชำรุดบริเวณชุมชนท่าเตียนโครงการ : ปรุงปรุงแนวป้องกันน้ำท่วมริมแม่น้ำเจ้าพระยาชำรุดบริเวณชุมชนท่าเตียน,,,"13.74599266,100.4901581",เขื่อนริมแม่น้ำเจ้าพระยาชำรุดบริเวณชุมชนท่าเตียน,,พระนคร,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,อยู่ระหว่างดำเนินการแก้ไข,0,0,2025-11-23T22:42:47.328010
EXT-01244,{น้ำท่วม},Bangkok Flood Report,ปรับปรุงแนวป้องกันน้ำท่วมริมม้ำเจ้าพระยาบริเวณสำนักงานพัฒนาระบบข้าราชการ | รายละเอียด: เขื่อนริมแม่น้ำเจ้าพระยาบริเวณสำนักงานพัฒนาระบบข้าราชการ (ปลายซอยสามเสน 3) ,,,"13.76640415,100.496788",ปรับปรุงแนวป้องกันน้ำท่วมริมม้ำเจ้าพระยาบริเวณสำนักงานพัฒนาระบบข้าราชการ,,พระนคร,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
EXT-01245,{น้ำท่วม},Bangkok Flood Report,สวนสาธารณะเฉลิมพระเกียรติ 6 รอบ พระชนมพรรษา | รายละเอียด: ได้รับผลกระทบจากน้ำทะเลหนุนสูง ล้นทะลักเข้าถนนพระรามที่ 3,,,"13.68521976,100.5171051",สวนสาธารณะเฉลิมพระเกียรติ 6 รอบ พระชนมพรรษา,,บางคอแหลม,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,มีมาตรการเร่งด่วน,0,0,2025-11-23T22:42:47.328010
EXT-01246,{น้ำท่วม},Bangkok Flood Report,แนวเขื่อนฟันหลอ บริเวณริมแม่น้ำเจ้าพระยา เลียบถนน ทรงวาด | รายละเอียด: ได้รับผลกระทบจากน้ำเหนือและน้ำทะเลหนุน เนื่องจากเเนวฟันหลอ บริเวณริมแม่น้ำเจ้าพระยา เลียบถนน ทรงวาด,,,"13.73739719,100.5074463",แนวเขื่อนฟันหลอ บริเวณริมแม่น้ำเจ้าพระยา เลียบถนน ทรงวาด,,สัมพันธวงศ์,กรุงเทพมหานคร,2025-11-23T22:42:47.327897,แก้ไขแล้วเสร็จ,0,0,2025-11-23T22:42:47.328010
