ticket_id,type,organization,comment,photo,photo_after,coords,address,subdistrict,district,province,timestamp,state,star,count_reopen,last_activity
EXT-03954,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าสำนักงานเขตฯ ปากซอยสุขุมวิท 54,,,"1515413.1096698537,673280.8719191472",หน้าสำนักงานเขตฯ ปากซอยสุขุมวิท 54,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03955,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าธนาคารกรุงเทพ  ก่อนถึงปากซอย 83,,,"1515484.782203459,673276.4838048449",หน้าธนาคารกรุงเทพ  ก่อนถึงปากซอย 83,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03956,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยบางนา - ตราด 2 (หน้าไบเทค),,,"1511964.217744325,674554.3467792689",ปากซอยบางนา - ตราด 2 (หน้าไบเทค),,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03957,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าหมู่บ้านถาวรนิเวศน์ 2,,,"1511048.0302050533,674868.3913672866",หน้าหมู่บ้านถาวรนิเวศน์ 2,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03958,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าห้างเซ็นทรัลบางนา,,,"1511627.0267586396,676792.2328173793",หน้าห้างเซ็นทรัลบางนา,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03959,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าการเคหะบางนา (หน้าห้างอินเด็กซ์),,,"1511472.9472819895,677619.6428509839",หน้าการเคหะบางนา (หน้าห้างอินเด็กซ์),,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03960,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าปาร์คแลนด์ คอนโด,,,"1511309.7992650145,678420.6576140082",หน้าปาร์คแลนด์ คอนโด,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03961,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยบางนา - ตราด 13,,,"1511848.363365617,675664.1294150436",ปากซอยบางนา - ตราด 13,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03962,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าอาคารเดอะเนชั่น,,,"1511191.9502044518,678566.5950516999",หน้าอาคารเดอะเนชั่น,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03963,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ป้ายจอดรถเมลล์สีสวาท,,,"1510657.2671424889,677741.0888973617",ป้ายจอดรถเมลล์สีสวาท,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03964,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยสุขุมวิท 6 ถ.สุขุมวิท,,,"1519617.2847891194,668093.8337417127",ปากซอยสุขุมวิท 6 ถ.สุขุมวิท,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03965,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยสุขุมวิท 2 ถ.สุขุมวิท,,,"1519775.1902740493,667793.1804334427",ปากซอยสุขุมวิท 2 ถ.สุขุมวิท,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03966,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยสุขุมวิท 12 ถ.สุขุมวิท,,,"1519250.500625583,668610.9308835161",ปากซอยสุขุมวิท 12 ถ.สุขุมวิท,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03967,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยสุขุมวิท 18 ถ.สุขุมวิท,,,"1518977.8886592456,668992.3422727059",ปากซอยสุขุมวิท 18 ถ.สุขุมวิท,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03968,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าสวนหย่อมคลองเตย ถ.พระราม 4,,,"1517192.6680974043,668905.2826315422",หน้าสวนหย่อมคลองเตย ถ.พระราม 4,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03969,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าตลาดคลองเตย 1-2 ถ.พระราม 4,,,"1517279.4853650928,668669.1772398838",หน้าตลาดคลองเตย 1-2 ถ.พระราม 4,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03970,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าโรงเรียนพระหฤทัยคอนแวนต์,,,"1517098.1442929823,668460.7478023682",หน้าโรงเรียนพระหฤทัยคอนแวนต์,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03971,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าโชว์รูม บี เอ็ม ดับบลิว ถ.พระราม 4,,,"1517285.110943555,669233.9276074439",หน้าโชว์รูม บี เอ็ม ดับบลิว ถ.พระราม 4,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03972,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้ากรมศุลกากร ถ.เกษมราษฎร์,,,"1516684.9290948175,669267.6757409659",หน้ากรมศุลกากร ถ.เกษมราษฎร์,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03973,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าการไฟฟ้านครหลวงสาขาคลองเตย,,,"1517484.8402033837,668160.7977309622",หน้าการไฟฟ้านครหลวงสาขาคลองเตย,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03974,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าตลาดพระโขนง (เยื้องซอยซอยสุขุมวิท 71),,,"1516511.3956015885,672440.1005922582",หน้าตลาดพระโขนง (เยื้องซอยซอยสุขุมวิท 71),,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03975,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าห้างไดมารู ถ.สุขุมวิท,,,"1516636.6134810012,672257.8541787934",หน้าห้างไดมารู ถ.สุขุมวิท,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03976,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าโรงเรียนศรีวิกรณ์ ถ.สุขุมวิท,,,"1517037.4391648942,671709.2882588506",หน้าโรงเรียนศรีวิกรณ์ ถ.สุขุมวิท,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03977,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าโรงเรียนปทุมคงคา ถ.สุขุมวิท,,,"1517308.8369378417,671332.0383926841",หน้าโรงเรียนปทุมคงคา ถ.สุขุมวิท,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03978,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ในซอยกล้วยน้ำไท,,,"1516519.812811928,671535.4598958931",ในซอยกล้วยน้ำไท,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03979,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,สี่แยกหน้ามหาวิทยาลัยกรุงเทพ,,,"1516530.8842335336,671272.1619620526",สี่แยกหน้ามหาวิทยาลัยกรุงเทพ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03980,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยอุทัยฟาร์ม ถ.พระราม 4,,,"1516893.149508872,670132.4334873002",ปากซอยอุทัยฟาร์ม ถ.พระราม 4,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03981,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าโรงเรียนศูนย์รวมน้ำใจ,,,"1516538.9326206252,669865.045070137",หน้าโรงเรียนศูนย์รวมน้ำใจ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03982,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าตึกมาลีนนท์ ถ.พระราม 4,,,"1517006.6851580942,669870.6140933855",หน้าตึกมาลีนนท์ ถ.พระราม 4,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03983,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าสนามฟุตบอลการท่าเรือ,,,"1516937.4153032955,668683.9555093944",หน้าสนามฟุตบอลการท่าเรือ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03984,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ห้าแยก ณ ระนอง,,,"1517000.0880290656,668515.7287191692",ห้าแยก ณ ระนอง,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03985,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าตลาดปีนัง ถ.พระราม 3,,,"1516947.3109968381,668367.2933160292",หน้าตลาดปีนัง ถ.พระราม 3,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03986,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยแสนสุข ถ.พระราม 4,,,"1516948.2429694491,670082.2828579884",ปากซอยแสนสุข ถ.พระราม 4,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03987,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยโรงงานยาสูบ ถ.พระราม 4,,,"1517591.8946596342,668009.7563542357",ปากซอยโรงงานยาสูบ ถ.พระราม 4,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03988,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าห้างเสรีเซ็นเตอร์ ถนนศรีนครินทร์,,,"1513725.4927926504,678108.8033545642",หน้าห้างเสรีเซ็นเตอร์ ถนนศรีนครินทร์,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03989,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าห้างซีคอน ฯ โลตัส ถนนศรีนครินทร์,,,"1514370.5921749657,678168.4450479585",หน้าห้างซีคอน ฯ โลตัส ถนนศรีนครินทร์,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03990,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ใกล้โรงเรียนคลองปักหลัก ถนนกาญจนาภิเษก,,,"1513254.0641007514,683750.4982434785",ใกล้โรงเรียนคลองปักหลัก ถนนกาญจนาภิเษก,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03991,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ใกล้วัดทุ่งเศรษฐี  ถนนกาญจนาภิเษก,,,"1511755.080524917,683717.485702951",ใกล้วัดทุ่งเศรษฐี  ถนนกาญจนาภิเษก,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03992,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยเฉลิมพระเกียรติ ร.9 -6,,,"1512635.3481893996,678929.7222079077",ปากซอยเฉลิมพระเกียรติ ร.9 -6,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03993,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยอ่อนนุช 3,,,"1516404.4755314921,673441.3017409713",ปากซอยอ่อนนุช 3,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03994,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยอ่อนนุช 21,,,"1516217.8381279765,674446.4453478556",ปากซอยอ่อนนุช 21,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03995,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ใกล้แยกพัฒนาการ ถนนศรีนครินทร์,,,"1518975.5867975766,677434.3972385299",ใกล้แยกพัฒนาการ ถนนศรีนครินทร์,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03996,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยศรีนครินทร์ 26 (ตลาดเอี่ยมสมบัติ),,,"1516743.4720813204,677684.9760446278",ปากซอยศรีนครินทร์ 26 (ตลาดเอี่ยมสมบัติ),,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03997,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าตลาดเอี่ยมสมบัติ ถนนอ่อนนุช,,,"1516671.6071544788,677714.439605192",หน้าตลาดเอี่ยมสมบัติ ถนนอ่อนนุช,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03998,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยเข้าโรงเรียนเตรียมอุดมศึกษาถนนพัฒนาการ,,,"1518699.703937919,678360.6439673061",ปากซอยเข้าโรงเรียนเตรียมอุดมศึกษาถนนพัฒนาการ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-03999,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,แยกพัฒนาการข้างธนาคารกรุงเทพ ถนนศรีนครินทร์,,,"1519055.0264022318,677496.4403839159",แยกพัฒนาการข้างธนาคารกรุงเทพ ถนนศรีนครินทร์,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04000,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,โรงเรียนปราโมช ถนนพหลโยธิน,,,"1532813.2626705081,671545.4219900168",โรงเรียนปราโมช ถนนพหลโยธิน,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04001,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,โรงเรียนอนุบาลพิมลทิพย์ ถนนพหลโยธิน,,,"1535406.2710787535,673049.6760008967",โรงเรียนอนุบาลพิมลทิพย์ ถนนพหลโยธิน,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04002,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ห้างบิ๊กซี ถนนพหลโยธิน,,,"1536189.38940905,673490.4347942863",ห้างบิ๊กซี ถนนพหลโยธิน,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04003,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ตลาดยิ่งเจริญ ถนนพหลโยธิน,,,"1536909.032920313,673867.2862554336",ตลาดยิ่งเจริญ ถนนพหลโยธิน,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04004,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,มหาวิทยาลัยเกริก ถนนรามอินทรา,,,"1534198.2505543877,672909.6501404333",มหาวิทยาลัยเกริก ถนนรามอินทรา,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04005,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยรามอินทรา 5 ถนนรามอินทรา,,,"1533946.1716050927,673383.2746871362",ปากซอยรามอินทรา 5 ถนนรามอินทรา,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04006,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,โรงเรียนปราโมชรามอินทรา ถนนรามอินทรา,,,"1533849.459974032,673561.7726600551",โรงเรียนปราโมชรามอินทรา ถนนรามอินทรา,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04007,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,กองบินตำรวจ,,,"1532151.0956434412,676691.8517471895",กองบินตำรวจ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04008,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยรามอินทรา 51 ถนนรามอินทรา,,,"1532091.2680449309,677165.9071119459",ปากซอยรามอินทรา 51 ถนนรามอินทรา,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04009,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,มหาวิทยาลัยราชภัฎพระนคร ถนนแจ้งวัฒนะ,,,"1534923.5167267856,671864.9646668098",มหาวิทยาลัยราชภัฎพระนคร ถนนแจ้งวัฒนะ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04010,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,โรงเรียนสาธิตวัดพระศรีฯ ถนนแจ้งวัฒนะ,,,"1534736.2149989174,672196.117157174",โรงเรียนสาธิตวัดพระศรีฯ ถนนแจ้งวัฒนะ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04011,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ทางเข้า มหาวิทยาลัยเกริก ถนนรามอินทรา,,,"1534205.075125527,672900.6462872408",ทางเข้า มหาวิทยาลัยเกริก ถนนรามอินทรา,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04012,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,หน้าหมู่บ้านจัดสรรทบ.กม.6 ถ.รามอินทรา,,,"1533889.9302183692,673404.616490057",หน้าหมู่บ้านจัดสรรทบ.กม.6 ถ.รามอินทรา,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04013,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยหกพี่น้อง ถ.สุขาภิบาล 5,,,"1534292.1346122646,678051.3763898247",ปากซอยหกพี่น้อง ถ.สุขาภิบาล 5,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04014,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ตลาดยิ่งเจริญ ถนนพหลโยธิน,,,"1536924.1401187847,673876.6212310741",ตลาดยิ่งเจริญ ถนนพหลโยธิน,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04015,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ห้างโลตัส ถนนพหลโยธิน,,,"1535028.086571713,672837.7732073001",ห้างโลตัส ถนนพหลโยธิน,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04016,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยรามอินทรา 5 ถนนรามอินทรา,,,"1533924.4439732537,673420.9516097986",ปากซอยรามอินทรา 5 ถนนรามอินทรา,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04017,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยรามอินทรา23 ถนนรามอินทรา,,,"1533151.1956824244,674853.2375576919",ปากซอยรามอินทรา23 ถนนรามอินทรา,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04018,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ปากซอยรามอินทรา37 ถนนรามอินทรา,,,"1532652.8989173274,675769.4606419023",ปากซอยรามอินทรา37 ถนนรามอินทรา,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
EXT-04019,{ที่ตั้งจุดเสี่ยงภัยสะพานลอยและป้ายรถโดยสารประจำทาง},กรมป้องกันและบรรเทาสาธารณภัย,ซอยแจ้งวัฒนะ 4 ถนนแจ้งวัฒนะ,,,"1534835.082628346,672104.3115012757",ซอยแจ้งวัฒนะ 4 ถนนแจ้งวัฒนะ,,,กรุงเทพมหานคร,2025-11-20T21:02:37.594622,,0,0,2025-11-20T21:02:37.594622
